CSC,PJW,Preiss,UnsignedCSC
101,7627,12946,14212
115,7641,12932,14198
116,22071,510,34823
116,7642,12931,14199
104,23147,19223,30099
102,13868,16004,22055
116,33890,23101,26232
117,9323,94,29818
489,19952,29071,489
101,32715,15579,16286
104,6607,13590,33389
113,17089,15490,31449
104,17714,19187,1429
104,14210,10200,28085
116,7613,21735,1957
102,10655,5557,32672
109,27466,15105,14729
122,13282,5462,33448
116,944,24009,11530
116,509,16244,1111
120,17618,7858,5015
122,1138,12522,16827
102,6674,22137,26845
122,6694,22117,26873
101,31637,15796,23359
115,31523,15810,23349
109,3142,16643,28751
122,17509,4045,33337
116,3438,24009,16039
104,4113,20414,2407
102,10127,20924,3177
122,29390,11842,27657
116,6077,15382,26521
111,12090,27160,25325
103,18899,25443,9864
117,3114,28658,386
122,4864,11023,13414
104,20274,14805,11591
101,14993,15415,357
117,17478,3337,29590
116,12334,13352,96
115,14879,15429,347
104,16441,21795,7062
116,13744,23551,25063
102,13458,22733,25557
116,10528,33849,19817
116,212,25791,6924
122,30047,12522,29867
102,23917,19885,34566
116,27445,11363,2393
122,23905,19865,34538
102,22481,26655,11746
122,46,18736,5469
116,30358,20632,16405
17586,7150,30867,17586
120,33250,31097,28048
101,28094,20751,29918
104,17083,18405,30655
116,12386,25733,20874
103,33235,31210,28257
101,12131,18644,14263
117,10990,25807,24899
116,12146,18629,14250
104,25553,4892,28467
117,23318,8264,8040
116,10881,10602,18281
24422,21008,1375,24422
112,34506,24996,31288
122,5825,4045,3803
116,6924,24009,7058
101,296,28767,1302
103,422,29277,1556
116,17733,23077,24070
122,32114,18929,6815
116,32452,24967,27150
111,19768,27160,6703
116,22450,27639,28249
103,2022,18768,3476
101,329,13865,6188
115,343,13851,6174
116,9790,16000,12959
116,344,13850,6175
104,10866,32116,8235
111,4755,34547,31987
101,20160,28597,1029
115,20238,28583,1007
116,22954,6225,14681
104,23166,22341,26597
116,10852,14958,22839
117,10853,14959,22832
116,20415,27494,1488
117,6713,2157,23581
101,31754,22818,26781
104,34525,20414,3600
111,34516,20357,3623
116,32898,4356,30697
102,4686,20924,3854
122,28708,11842,5717
116,7223,33007,13327
102,8060,162,5254
101,18910,8306,31111
116,18957,8291,31090
104,29530,4773,28767
5603,10028,25179,5603
25142,21392,4879,25142
117,20807,12993,1055
122,23338,17642,20607
116,5534,23290,1772
101,18236,13652,9933
104,18746,10919,27711
113,5300,31302,8791
102,33458,33458,4858
25189,21393,4958,25189
104,5301,26103,7232
113,5284,26118,7223
104,17359,14876,21471
111,4437,4243,26734
116,5764,26222,18046
117,891,34178,16897
101,9487,16199,5898
104,6340,20414,25536
111,6331,20357,25495
116,11025,4356,4697
115,9789,15545,6080
116,11760,10429,18772
116,339,2694,17263
25388,20312,32104,25388
115,20402,30049,18020
116,17273,4372,6488
104,18349,20488,11212
25386,20314,32102,25386
101,19876,3398,20082
115,19890,3412,20068
116,9081,6225,2366
104,10157,22341,7090
117,17622,17729,3041
113,22817,30480,855
111,429,6252,19573
25172,20448,31408,25172
101,20375,24873,5824
115,20389,24887,5810
104,18141,3581,3611
111,10525,24967,29779
116,15487,5773,11810
102,14468,25534,29054
122,2688,11842,18702
116,13657,20632,3363
103,19270,13174,9030
116,32509,11253,2592
115,1453,21604,22376
102,9349,28921,13092
101,24277,26589,12727
122,26615,23227,11125
116,24260,26604,12710
104,25669,4892,23503
111,25692,4835,23526
17111,22429,33728,17111
112,21757,30768,21917
113,21988,30775,21916
103,22198,32041,22566
16979,22497,33468,16979
104,22965,12571,26149
117,23394,6188,34733
116,26129,17184,4689
113,22948,12586,26140
104,21351,24630,8220
14916,24048,8877,14916
101,1592,14999,22038
113,12967,19233,22562
103,20681,31884,31000
101,20241,24492,30974
104,15997,27292,7344
120,20664,31899,30983
101,10346,9580,18257
104,3410,20414,7989
111,3401,20357,8012
116,22664,4356,6070
116,19984,25595,31441
110,20594,32277,31313
101,31351,28597,32723
104,26029,22341,32683
116,19120,14958,21009
111,5483,8516,28087
116,18185,8099,28143
117,20634,20779,23578
116,19504,30002,30265
101,6178,10783,14407
104,5466,32510,11432
120,21720,13326,314
101,2050,18052,7555
104,9990,6309,2163
116,2051,21109,2808
104,22696,29950,4554
114,22678,29964,4544
116,17379,6242,6892
113,22679,29965,4545
102,19580,23963,20066
109,4591,13021,3143
116,16597,3488,16115
102,17429,6484,7034
101,4519,12773,3023
115,4405,12759,3033
116,13429,20256,19507
116,4406,12758,3034
104,14665,1543,7871
122,19082,11842,10858
117,4206,24137,3290
111,31058,20357,9192
102,34009,20924,8911
12585,10258,2516,12585
104,12925,2353,827
4682,25578,19136,4682
102,29171,31040,5788
101,9129,32738,30047
115,9143,32752,30033
104,12350,12846,12509
113,2554,24408,1632
531,26561,2889,531
104,18331,19203,30050
113,18314,19218,30041
104,16865,31130,22704
110,2296,2427,9278
116,4984,20153,29549
103,2463,2866,9637
101,7385,13277,18010
104,19275,5512,10444
102,20450,6115,13157
11509,10510,33165,11509
9127,28944,11810,9127
9112,28959,11795,9112
101,22785,22678,3136
21134,28572,29991,21134
101,8331,16699,15563
104,34411,17575,27363
113,15565,26268,32560
17426,29400,14379,17426
101,13373,15991,14932
104,10596,33726,12726
113,28941,15395,11900
10172,10549,9735,10172
111,4757,4835,5945
116,10884,27639,14549
104,31630,33223,24933
114,31612,33237,24923
104,20675,6305,12303
123,31923,34204,25266
17003,29583,13540,17003
103,32111,6715,22822
115,28990,13337,14024
103,32399,7611,23398
116,19435,25396,8960
116,33599,25650,30422
16953,29665,13170,16953
104,33166,22970,26981
102,13215,13078,12245
101,11443,17133,20522
116,13245,13284,12395
122,11494,20972,17246
113,33149,22985,26972
101,28912,19190,11956
116,28799,19175,11943
122,10056,1240,16167
104,9247,23627,16041
104,10422,746,16425
109,15851,30399,9874
116,14371,156,4841
103,33455,23867,27302
101,15651,30151,9994
122,11305,16546,751
115,15665,30137,9980
116,15666,30136,9981
102,20799,19885,13023
104,12215,33040,31426
111,12238,32983,31467
16938,29680,13155,16938
101,15395,17863,2826
104,8119,18405,16999
113,33421,24073,27516
13191,30499,32557,13191
101,14549,16869,3232
115,14563,16855,3218
116,28336,1915,8731
104,29412,18031,4007
113,11600,1232,7912
12921,30593,31999,12921
104,13185,2100,16689
114,13167,2114,16679
104,4187,12924,32308
12889,30705,31679,12889
104,14977,22580,17713
114,14959,22594,17703
113,14960,22595,17704
104,32859,25706,34369
111,32882,25763,34408
116,8107,23896,20692
120,15153,22852,17825
101,27519,17020,15935
104,17573,4095,31876
116,1466,25310,34549
112,15561,7983,22697
116,8250,1714,17961
12729,30753,31359,12729
104,15745,8231,22833
114,15727,8245,22823
113,15728,8246,22824
104,10318,3659,9845
111,33559,25743,23447
11097,32113,7615,11097
104,2676,30200,5399
114,2658,30214,5389
113,2659,30215,5390
104,10188,25632,10469
10858,32144,7408,10858
101,19257,22555,11297
115,19271,22541,11283
104,253,21076,24559
122,17229,12622,1266
113,3187,8762,13102
111,17449,6569,30510
116,23875,29648,18078
122,2880,32162,13881
102,5324,30593,5933
101,33717,28971,20626
115,33795,28957,20644
116,20175,27639,11001
103,3173,8876,13048
101,18745,14363,13345
115,18759,14349,13331
116,25814,510,33405
116,18760,14348,13332
104,26890,19223,28681
18989,32736,13067,18989
101,31493,5705,13310
104,21884,3581,29801
122,344,12622,14362
113,12659,29705,31542
10925,34720,15384,10925
104,33191,10200,23330
113,9574,20733,10958
8742,1498,25374,8742
101,10918,25806,10055
104,6145,6367,29474
113,489,8167,10964
104,1226,12568,16253
103,10603,20677,28810
116,33153,25322,31383
104,13375,5512,8313
111,7734,22619,32239
100,21909,18385,9471
110,15054,6507,23617
116,32030,34571,3293
98,32068,27090,26857
5236,23726,1554,5236
889,31426,14832,889
874,31441,14817,874
101,27668,9083,22949
26333,33275,12468,26333
100,21343,2495,7014
122,13792,3913,28496
113,21251,3923,5444
11547,30962,20857,11547
1211,34767,8547,1211
101,11466,28204,12645
1009,108,7897,1009
113,12982,17963,14681
21201,7901,11461,21201
21155,7903,11383,21155
21158,7906,11386,21158
23725,5584,2298,23725
23724,5585,2297,23724
120,31053,27946,19139
23430,5703,1715,23430
116,9474,1367,11469
120,17048,7032,23070
116,8064,11825,7003
11549,30964,20859,11549
7423,8652,33321,7423
7144,8755,32754,7144
104,12067,29106,27408
113,12050,29121,27399
104,21128,15328,31923
21379,7919,11575,21379
22427,22331,9377,22427
8090,9121,1623,8090
22428,22332,9378,22428
22350,22350,9492,22350
10490,9425,29220,10490
102,3569,5658,12365
101,1455,21846,22330
116,1438,21861,22349
104,8807,31364,23526
116,14819,6456,18074
122,34799,21649,23563
116,27401,7028,22417
4134,10069,20336,4134
20654,22942,18132,20654
29948,18882,33539,29948
111,4592,5398,7433
29934,18896,33525,29934
29933,18897,33524,29933
101,1109,30850,33444
21330,7966,11718,21330
11552,30967,20862,11552
101,11336,17312,17580
19517,23149,13795,19517
104,18133,20389,16238
116,6205,22836,1506
122,5106,23066,15408
116,31463,7028,12555
114,18115,20403,16228
109,13814,18228,11595
122,34756,4045,18431
116,30447,24009,490
104,13697,14457,6244
123,18266,20986,16507
117,4177,30121,19786
116,28253,9354,32084
31424,22209,32332,31424
101,21105,16919,21804
19469,23149,13715,19469
122,17139,18517,11989
123,18266,6767,2184
19547,23259,14113,19547
116,13396,8383,23165
122,20282,10346,12625
30592,23969,11980,30592
21297,7981,11653,21297
21642,8054,12094,21642
11558,30973,20868,11558
21603,8063,12023,21603
21617,8077,12037,21617
21570,8078,12214,21570
28604,24876,15573,28604
21573,8081,12217,21573
22871,15541,19970,22871
22857,15555,19956,22857
113,16459,12425,12125
101,17311,28541,16105
122,24061,17956,20358
116,27657,20968,14456
28508,24924,15637,28508
28878,25102,16391,28878
10583,18613,5647,10583
10569,18627,5633,10569
10568,18628,5632,10568
101,31634,4830,26202
21554,8110,12166,21554
1354,22965,11700,1354
1340,22979,11686,1340
113,30756,19270,4089
101,31608,557,8069
113,33268,25465,10393
28092,25388,12501,28092
11561,30976,20871,11561
21763,8111,12343,21763
32880,23354,25712,32880
34711,25399,23696,34711
116,26852,11363,5807
19877,26037,7890,19877
101,11102,594,7426
19588,26150,7313,19588
104,11755,20367,12319
113,11738,20382,12310
104,7799,30300,27165
21777,8125,12357,21777
21667,8159,12407,21667
31639,26167,27792,31639
31643,26171,27796,31643
26639,903,6993,26639
31644,26172,27797,31644
22683,1851,25706,22683
113,6009,27416,17629
21673,8165,12413,21673
24958,2216,18221,24958
101,13085,1161,18979
31708,26268,28181,31708
21891,8175,12599,21891
3983,26428,5256,3983
25169,8816,26973,25169
122,29897,24954,32131
113,13058,16114,7927
1800,26869,13185,1800
104,30070,29517,19939
101,25100,14742,21719
104,19768,3507,4580
116,25767,8374,606
123,30363,30498,20272
6275,12071,1714,6275
1934,26939,13447,1934
2115,13191,19775,2115
102,11733,32398,31712
1936,26941,13449,1936
114,13655,31176,19877
1923,13223,19647,1923
120,7487,13234,13532
116,9757,13940,26942
23266,9406,1001,23266
13218,11295,29350,13218
102,2584,3321,32294
115,7989,21689,10756
116,16564,11234,33208
123,14709,18937,7232
116,21110,10318,15196
23275,9415,1010,23275
17377,8755,19220,17377
101,13222,16610,17768
13442,11439,29798,13442
23280,9420,1015,23280
14305,10035,25377,14305
14291,10049,25363,14291
101,33702,27539,11585
13538,11519,30246,13538
13507,11536,30183,13507
104,5670,28168,26731
114,5652,28154,26721
104,14926,28767,16070
14770,10546,28370,14770
11611,31058,21241,11611
28628,10035,1061,28628
28614,10049,1047,28614
116,30069,1438,22850
113,32850,19907,2046
123,32856,19901,2036
101,33702,3791,6026
23235,9423,1194,23235
12147,11552,6730,12147
12162,11567,6745,12162
12285,11626,6996,12285
19185,11974,14703,19185
19173,11986,14691,19173
12355,11728,7386,12355
97,19928,27876,31404
16805,13618,24560,16805
23249,9437,1208,23249
6788,15139,175,6788
122,11622,27254,17181
116,15098,21224,20892
23209,9445,1136,23209
19399,16435,25559,19399
19385,16449,25545,19385
113,30763,20474,18742
19383,16451,25543,19383
101,33644,5443,6852
104,10172,32305,5913
113,30731,20346,18934
113,31483,5050,22486
101,31615,4358,22722
11202,11919,3033,11202
11208,11925,3039,11208
11613,31060,21243,11613
23427,9455,1322,23427
23441,9469,1336,23441
11614,31061,21244,11614
15732,13089,20043,15732
13292,565,15707,13292
23683,9583,1834,23683
26498,14127,12876,26498
23690,9590,1841,23690
8317,18726,20494,8317
8303,18740,20480,8303
113,32590,9775,25076
101,33442,28488,29056
26786,14239,13452,26786
103,20291,19747,19968
115,5678,10310,4801
116,6112,8719,32622
116,5679,10311,4800
104,6420,24835,2541
100,9535,18717,28208
116,32931,24204,14943
23662,9610,1781,23662
2160,23846,22451,2160
2146,23860,22437,2146
101,10875,14420,17106
25890,14559,9612,25890
23588,9632,1899,23588
12374,29478,26729,12374
12360,29492,26715,12360
101,31329,9580,3719
23394,14911,17164,23394
23593,9637,1904,23593
23595,9639,1906,23595
3158,31270,6249,3158
3144,31284,6235,3144
113,24320,3649,16019
101,25172,22362,19999
23682,15023,17484,23682
23747,15120,17869,23747
114,17602,33906,28952
116,32281,19344,13592
23602,9646,1913,23602
28771,33062,4214,28771
28757,33076,4200,28757
101,19015,31438,1450
23970,15135,18060,23970
23811,9647,2090,23811
30579,15136,29245,30579
30593,15150,29259,30593
25410,33541,17848,25410
30594,15151,29260,30594
21454,34489,1732,21454
23715,9695,2154,23715
104,9094,21727,7551
116,640,458,25468
27522,15919,33356,27522
116,28968,25834,33525
23735,9715,2174,23735
11629,31076,21259,11629
2915,14078,30520,2915
2743,14090,30412,2743
104,27769,18644,28924
113,27752,18629,28915
104,20220,4892,16588
111,20211,4835,16549
116,29538,27639,28463
114,27847,17990,29106
23953,9725,2360,23953
16603,18723,15133,16603
116,15020,3285,26130
33588,16449,6833,33588
33591,16452,6836,33591
104,10322,17046,8808
110,10332,17036,8802
114,10304,17032,8798
117,20049,21327,30390
123,10455,16449,9077
116,25445,1367,3750
33875,16560,7408,33875
117,3808,13124,17915
104,3141,7677,20992
116,2441,2418,32037
114,3123,7663,20982
117,9640,28850,2330
104,9291,10200,6567
123,3274,7080,21261
116,33046,30994,30945
103,11466,34263,8872
24745,21272,23152,24745
33972,16641,7601,33972
21720,22553,10943,21720
21705,22568,10928,21705
101,25016,9317,18108
23922,9742,2297,23922
34196,16657,7793,34196
14552,22809,33484,14552
14538,22823,33470,14538
113,28260,5239,34530
14537,22824,33469,14537
103,29110,23954,3679
122,34054,4430,18823
116,7467,31031,5987
101,29112,23952,3681
116,7499,31159,5923
23875,9743,2474,23875
32627,16672,18992,32627
32641,16686,19006,32641
32642,16687,19007,32642
25576,24236,31002,25576
11632,31079,21262,11632
31603,16928,14896,31603
31617,16942,14910,31617
23515,28332,14514,23515
23857,9773,2424,23857
2798,17384,22840,2798
117,9403,33931,5592
116,30819,22816,25258
123,5244,12243,32119
116,21286,10227,7462
123,5372,11731,32375
11931,31154,21625,11931
26397,20132,28404,26397
26383,20146,28390,26383
113,20257,12088,3780
101,21109,28204,7760
108,21286,28397,7849
26108,20245,27827,26108
21038,21059,23589,21038
17166,21939,7909,17166
26655,1412,12866,26655
12046,22707,22258,12046
14605,23732,17137,14605
33489,10973,25784,33489
33495,10979,25790,33495
32605,28850,18345,32605
113,20205,28046,13650
116,20391,4744,1343
32563,1816,20566,32563
33667,10991,25898,33667
33334,29225,21858,33334
116,32181,11363,917
117,12254,19188,22828
122,7474,27359,22618
116,34462,17184,8747
11934,31157,21628,11934
122,28542,5462,27847
110,20708,24338,13979
122,5431,13821,15039
116,12575,22536,30586
30256,2824,7737,30256
104,21658,10235,19233
113,21641,10250,19224
11936,31159,21630,11936
29508,7063,30751,29508
122,33906,28934,150
116,7994,2418,17191
33585,11053,25976,33585
33772,11080,26099,33772
111,2217,27160,5349
116,758,27639,33876
32658,17047,26863,32658
101,6578,22341,16382
113,8238,12420,18706
122,4530,10346,11282
992,3250,33488,992
33923,11119,26410,33923
5873,3859,18420,5873
5887,3873,18434,5887
14935,27254,14068,14935
5888,3874,18435,5888
10979,28202,32781,10979
113,9677,9568,9038
11942,31165,21636,11942
18072,30472,2074,18072
104,11249,24377,26002
114,11231,24391,25992
113,11232,24392,25993
104,34532,2640,25085
4859,4125,14334,4859
5055,4289,14978,5055
104,31204,6901,5379
6730,33910,26278,6730
33902,11146,26357,33902
34469,34056,14388,34469
104,33764,2519,23733
34449,34076,14368,34449
11943,31166,21637,11943
123,5900,9726,25208
33861,11153,26540,33861
3776,4418,26755,3776
3998,2712,2949,3998
113,19945,3349,23520
101,20797,19465,27500
33873,11165,26552,33873
103,10558,24830,6920
103,5562,18877,6711
101,13771,22272,19316
116,13818,22287,19295
104,16964,4773,23074
7801,5339,7919,7801
123,21505,1904,499
33958,11234,26733,33958
12243,21642,7345,12243
12229,21656,7331,12229
12228,21657,7330,12228
101,10440,17649,7911
7107,24474,5294,7107
110,20370,7620,32074
116,7167,30614,8810
33970,11246,26745,33970
34784,24714,27851,34784
34657,24777,27596,34657
102,33798,28737,9925
101,4401,1255,31478
116,4480,1270,31457
104,23162,25686,13054
111,23185,25743,13031
101,24763,28767,18008
34495,24827,27274,34495
104,25416,13711,22901
114,25398,13725,22891
116,17701,23013,24034
104,17401,6897,19830
7456,5906,5174,7456
7462,5912,5180,7462
11949,31172,21643,11949
116,1261,27358,4632
122,29591,18929,2776
116,305,24967,19494
34193,11261,26936,34193
12062,31221,21884,12062
29065,19758,4135,29065
4648,2782,23650,4648
29340,19857,4698,29340
30613,4366,22575,30613
102,11946,31372,18000
15030,9957,29938,15030
892,8205,18376,892
101,4198,27637,22405
28106,20111,424,28106
26519,9983,16355,26519
122,15188,24324,8387
116,25887,2418,10627
102,15506,19317,10457
101,25190,18349,9038
115,25268,18363,9060
116,23990,21817,30858
116,25269,18364,9061
109,23967,6656,27261
122,3530,20596,11563
104,24170,5701,27158
10269,31092,16251,10269
16347,10505,18666,16347
101,8091,17540,10023
113,5189,27790,11471
16343,10509,18662,16343
120,5366,27983,11560
16068,10608,18099,16068
104,6886,29106,20472
113,6869,29121,20463
12956,12008,5483,12956
12949,12015,5476,12949
100,12619,24256,9404
122,23307,3913,18497
113,29413,1225,15848
675,20389,12910,675
113,11496,2418,34030
15184,9999,30252,15184
101,12853,32597,14322
101,27920,26290,26363
104,17700,3581,5163
116,976,16395,7393
12950,19076,20322,12950
116,11383,20632,29138
33161,20782,20519,33161
33162,20783,20520,33162
12923,19183,20007,12923
116,394,34414,10375
12694,19204,19810,12694
10272,31095,16254,10272
116,34337,15863,24690
122,24412,25473,27204
15152,10015,30188,15152
10889,23172,3834,10889
32138,21039,16424,32138
15166,10029,30202,15166
15343,10046,30315,15343
15351,10054,30323,15351
14348,33023,543,14348
